"X(um)";"Z(um)"
"2312,832 ";"1434,231 "
"2315,622 ";"1432,259 "
"2318,412 ";"1426,050 "
"2321,202 ";"1426,237 "
"2323,992 ";"1430,448 "
"2326,782 ";"1432,786 "
"2329,572 ";"1435,244 "
"2332,361 ";"1438,246 "
"2335,151 ";"1442,216 "
"2337,941 ";"1436,413 "
"2340,731 ";"1427,572 "
"2343,521 ";"1413,852 "
"2346,311 ";"1408,385 "
"2349,101 ";"1405,416 "
"2351,891 ";"1406,527 "
"2354,681 ";"1415,630 "
"2357,471 ";"1421,319 "
"2360,260 ";"1419,729 "
"2363,050 ";"1427,293 "
"2365,840 ";"1433,729 "
"2368,630 ";"1440,505 "
"2371,420 ";"1446,990 "
"2374,210 ";"1452,785 "
"2377,000 ";"1457,905 "
"2379,790 ";"1462,165 "
"2382,580 ";"1462,696 "
"2385,370 ";"1462,308 "
"2388,160 ";"1463,726 "
"2390,949 ";"1481,202 "
"2393,739 ";"1506,661 "
"2396,529 ";"1533,335 "
"2399,319 ";"1556,191 "
"2402,109 ";"1576,451 "
"2404,899 ";"1589,317 "
"2407,689 ";"1585,254 "
"2410,479 ";"1584,490 "
"2413,269 ";"1589,774 "
"2416,059 ";"1588,882 "
"2418,849 ";"1587,506 "
"2421,638 ";"1577,501 "
"2424,428 ";"1573,714 "
"2427,218 ";"1570,019 "
"2430,008 ";"1572,217 "
"2432,798 ";"1576,047 "
"2435,588 ";"1581,783 "
"2438,378 ";"1590,675 "
"2441,168 ";"1596,715 "
"2443,958 ";"1598,005 "
"2446,748 ";"1599,934 "
"2449,537 ";"1602,671 "
"2452,327 ";"1606,089 "
"2455,117 ";"1610,767 "
"2457,907 ";"1615,641 "
"2460,697 ";"1620,715 "
"2463,487 ";"1626,147 "
"2466,277 ";"1628,481 "
"2469,067 ";"1630,492 "
"2471,857 ";"1631,389 "
"2474,647 ";"1632,211 "
"2477,437 ";"1634,113 "
"2480,226 ";"1634,935 "
"2483,016 ";"1638,128 "
"2485,806 ";"1638,014 "
"2488,596 ";"1637,683 "
"2491,386 ";"1636,976 "
"2494,176 ";"1633,971 "
"2496,966 ";"1627,235 "
"2499,756 ";"1623,731 "
"2502,546 ";"1623,110 "
"2505,336 ";"1622,756 "
"2508,125 ";"1621,831 "
"2510,915 ";"1622,320 "
"2513,705 ";"1623,811 "
"2516,495 ";"1626,133 "
"2519,285 ";"1630,255 "
"2522,075 ";"1632,168 "
"2524,865 ";"1634,128 "
"2527,655 ";"1629,678 "
"2530,445 ";"1625,711 "
"2533,235 ";"1627,217 "
"2536,025 ";"1623,710 "
"2538,814 ";"1622,166 "
"2541,604 ";"1621,982 "
"2544,394 ";"1623,898 "
"2547,184 ";"1621,774 "
"2549,974 ";"1624,615 "
"2552,764 ";"1628,263 "
"2555,554 ";"1628,405 "
"2558,344 ";"1626,476 "
"2561,134 ";"1621,625 "
"2563,924 ";"1622,327 "
"2566,714 ";"1610,142 "
"2569,503 ";"1588,605 "
"2572,293 ";"1585,899 "
"2575,083 ";"1584,821 "
"2577,873 ";"1585,362 "
"2580,663 ";"1586,468 "
"2583,453 ";"1610,272 "
"2586,243 ";"1632,791 "
"2589,033 ";"1648,807 "
"2591,823 ";"1657,817 "
"2594,613 ";"1663,592 "
"2597,402 ";"1665,582 "
"2600,192 ";"1667,874 "
"2602,982 ";"1678,737 "
"2605,772 ";"1692,921 "
"2608,562 ";"1706,742 "
"2611,352 ";"1711,408 "
"2614,142 ";"1708,925 "
"2616,932 ";"1704,737 "
"2619,722 ";"1665,957 "
"2622,512 ";"1657,641 "
"2625,302 ";"1651,913 "
"2628,091 ";"1650,023 "
"2630,881 ";"1651,005 "
"2633,671 ";"1656,198 "
"2636,461 ";"1668,919 "
"2639,251 ";"1683,163 "
"2642,041 ";"1698,590 "
"2644,831 ";"1714,857 "
"2647,621 ";"1730,765 "
"2650,411 ";"1745,230 "
"2653,201 ";"1757,747 "
"2655,991 ";"1768,478 "
"2658,780 ";"1779,407 "
"2661,570 ";"1793,564 "
"2664,360 ";"1808,308 "
"2667,150 ";"1819,945 "
"2669,940 ";"1823,656 "
"2672,730 ";"1820,412 "
"2675,520 ";"1818,831 "
"2678,310 ";"1818,379 "
"2681,100 ";"1818,939 "
"2683,890 ";"1820,968 "
"2686,679 ";"1824,183 "
"2689,469 ";"1827,185 "
"2692,259 ";"1831,571 "
"2695,049 ";"1833,747 "
"2697,839 ";"1833,778 "
"2700,629 ";"1833,959 "
"2703,419 ";"1834,703 "
"2706,209 ";"1836,036 "
"2708,999 ";"1838,058 "
"2711,789 ";"1840,358 "
"2714,579 ";"1842,280 "
"2717,368 ";"1853,665 "
"2720,158 ";"1862,141 "
"2722,948 ";"1864,907 "
"2725,738 ";"1871,257 "
"2728,528 ";"1864,739 "
"2731,318 ";"1866,233 "
"2734,108 ";"1863,179 "
"2736,898 ";"1865,759 "
"2739,688 ";"1865,925 "
"2742,478 ";"1866,728 "
"2745,268 ";"1867,244 "
"2748,057 ";"1867,405 "
"2750,847 ";"1868,761 "
"2753,637 ";"1869,504 "
"2756,427 ";"1868,741 "
"2759,217 ";"1867,871 "
"2762,007 ";"1867,243 "
"2764,797 ";"1868,772 "
"2767,587 ";"1870,400 "
"2770,377 ";"1869,200 "
"2773,167 ";"1870,916 "
"2775,956 ";"1870,650 "
"2778,746 ";"1870,134 "
"2781,536 ";"1860,603 "
"2784,326 ";"1857,848 "
"2787,116 ";"1857,737 "
"2789,906 ";"1857,564 "
"2792,696 ";"1856,624 "
"2795,486 ";"1856,079 "
"2798,276 ";"1857,719 "
"2801,066 ";"1862,306 "
"2803,856 ";"1866,788 "
"2806,645 ";"1871,368 "
"2809,435 ";"1876,134 "
"2812,225 ";"1881,035 "
"2815,015 ";"1886,117 "
"2817,805 ";"1890,074 "
"2820,595 ";"1892,331 "
"2823,385 ";"1891,834 "
"2826,175 ";"1890,657 "
"2828,965 ";"1893,126 "
"2831,755 ";"1891,465 "
"2834,544 ";"1889,513 "
"2837,334 ";"1885,681 "
"2840,124 ";"1878,637 "
"2842,914 ";"1875,359 "
"2845,704 ";"1873,434 "
"2848,494 ";"1874,414 "
"2851,284 ";"1872,990 "
"2854,074 ";"1874,110 "
"2856,864 ";"1863,548 "
"2859,654 ";"1870,723 "
"2862,444 ";"1877,511 "
"2865,233 ";"1877,117 "
"2868,023 ";"1871,053 "
"2870,813 ";"1874,361 "
"2873,603 ";"1877,190 "
"2876,393 ";"1880,251 "
"2879,183 ";"1893,343 "
"2881,973 ";"1917,818 "
"2884,763 ";"1921,206 "
"2887,553 ";"1926,502 "
"2890,343 ";"1925,272 "
"2893,133 ";"1924,216 "
"2895,922 ";"1925,341 "
"2898,712 ";"1923,649 "
"2901,502 ";"1924,432 "
"2904,292 ";"1927,733 "
"2907,082 ";"1931,276 "
"2909,872 ";"1931,792 "
"2912,662 ";"1933,430 "
"2915,452 ";"1934,012 "
"2918,242 ";"1934,344 "
"2921,032 ";"1934,048 "
"2923,821 ";"1933,916 "
"2926,611 ";"1933,743 "
"2929,401 ";"1933,459 "
"2932,191 ";"1932,946 "
"2934,981 ";"1931,905 "
"2937,771 ";"1929,884 "
"2940,561 ";"1929,017 "
"2943,351 ";"1932,830 "
"2946,141 ";"1941,495 "
"2948,931 ";"1942,230 "
"2951,721 ";"1939,717 "
"2954,510 ";"1933,904 "
"2957,300 ";"1922,049 "
"2960,090 ";"1921,567 "
"2962,880 ";"1917,865 "
"2965,670 ";"1919,156 "
"2968,460 ";"1925,337 "
"2971,250 ";"1928,263 "
"2974,040 ";"1924,145 "
"2976,830 ";"1920,413 "
"2979,620 ";"1918,058 "
"2982,410 ";"1916,952 "
"2985,199 ";"1916,922 "
"2987,989 ";"1917,797 "
"2990,779 ";"1919,414 "
"2993,569 ";"1921,513 "
"2996,359 ";"1923,476 "
"2999,149 ";"1923,430 "
"3001,939 ";"1940,120 "
"3004,729 ";"1956,899 "
"3007,519 ";"1967,785 "
"3010,309 ";"1972,634 "
"3013,098 ";"1967,176 "
"3015,888 ";"1971,097 "
"3018,678 ";"1973,651 "
"3021,468 ";"1976,987 "
"3024,258 ";"1969,645 "
"3027,048 ";"1968,175 "
"3029,838 ";"1968,379 "
"3032,628 ";"1970,467 "
"3035,418 ";"1973,857 "
"3038,208 ";"1977,304 "
"3040,998 ";"1981,621 "
"3043,787 ";"1988,539 "
"3046,577 ";"1997,223 "
"3049,367 ";"2006,738 "
"3052,157 ";"2013,710 "
"3054,947 ";"2018,731 "
"3057,737 ";"2022,100 "
"3060,527 ";"2023,206 "
"3063,317 ";"2024,651 "
"3066,107 ";"2025,494 "
"3068,897 ";"2026,698 "
"3071,687 ";"2026,496 "
"3074,476 ";"2025,725 "
"3077,266 ";"2023,408 "
"3080,056 ";"2025,921 "
"3082,846 ";"2024,180 "
"3085,636 ";"2024,229 "
"3088,426 ";"2025,249 "
"3091,216 ";"2025,967 "
"3094,006 ";"2025,115 "
"3096,796 ";"2024,419 "
"3099,586 ";"2024,394 "
"3102,375 ";"2023,978 "
"3105,165 ";"2024,106 "
"3107,955 ";"2025,062 "
"3110,745 ";"2026,792 "
"3113,535 ";"2028,801 "
"3116,325 ";"2031,463 "
"3119,115 ";"2027,412 "
"3121,905 ";"2025,282 "
"3124,695 ";"2023,706 "
"3127,485 ";"2022,594 "
"3130,275 ";"2021,524 "
"3133,064 ";"2022,711 "
"3135,854 ";"2022,366 "
"3138,644 ";"2020,339 "
"3141,434 ";"2020,296 "
"3144,224 ";"2021,692 "
"3147,014 ";"2023,260 "
"3149,804 ";"2026,960 "
"3152,594 ";"2029,570 "
"3155,384 ";"2030,885 "
"3158,174 ";"2029,056 "
"3160,963 ";"2025,802 "
"3163,753 ";"2021,880 "
"3166,543 ";"2018,038 "
"3169,333 ";"2018,315 "
"3172,123 ";"2019,143 "
"3174,913 ";"2019,766 "
"3177,703 ";"2021,302 "
"3180,493 ";"2023,199 "
"3183,283 ";"2022,911 "
"3186,073 ";"2023,367 "
"3188,863 ";"2025,097 "
"3191,652 ";"2025,244 "
"3194,442 ";"2022,652 "
"3197,232 ";"2022,791 "
"3200,022 ";"2024,182 "
"3202,812 ";"2022,717 "
"3205,602 ";"2022,334 "
"3208,392 ";"2020,446 "
"3211,182 ";"2019,156 "
"3213,972 ";"2018,548 "
"3216,762 ";"2019,252 "
"3219,552 ";"2020,524 "
"3222,341 ";"2023,326 "
"3225,131 ";"2027,160 "
"3227,921 ";"2027,809 "
"3230,711 ";"2029,471 "
"3233,501 ";"2030,462 "
"3236,291 ";"2030,255 "
"3239,081 ";"2028,696 "
"3241,871 ";"2025,111 "
"3244,661 ";"2025,406 "
"3247,451 ";"2024,981 "
"3250,240 ";"2024,215 "
"3253,030 ";"2025,200 "
"3255,820 ";"2023,665 "
"3258,610 ";"2024,640 "
"3261,400 ";"2024,403 "
"3264,190 ";"2023,926 "
"3266,980 ";"2024,263 "
"3269,770 ";"2022,653 "
"3272,560 ";"2020,343 "
"3275,350 ";"2023,711 "
"3278,140 ";"2023,759 "
"3280,929 ";"2022,991 "
"3283,719 ";"2021,814 "
"3286,509 ";"2021,610 "
"3289,299 ";"2023,031 "
"3292,089 ";"2022,653 "
"3294,879 ";"2019,907 "
"3297,669 ";"2020,049 "
"3300,459 ";"2019,850 "
"3303,249 ";"2020,021 "
"3306,039 ";"2016,418 "
"3308,829 ";"2012,215 "
"3311,618 ";"2001,152 "
"3314,408 ";"1995,401 "
"3317,198 ";"1995,889 "
"3319,988 ";"1996,956 "
"3322,778 ";"2008,665 "
"3325,568 ";"2003,127 "
"3328,358 ";"2000,061 "
"3331,148 ";"2000,979 "
"3333,938 ";"2005,451 "
"3336,728 ";"2021,615 "
"3339,517 ";"2036,306 "
"3342,307 ";"2046,160 "
"3345,097 ";"2041,809 "
"3347,887 ";"2040,254 "
"3350,677 ";"2033,881 "
"3353,467 ";"2030,122 "
"3356,257 ";"2030,298 "
"3359,047 ";"2028,837 "
"3361,837 ";"2032,230 "
"3364,627 ";"2037,234 "
"3367,417 ";"2045,314 "
"3370,206 ";"2047,383 "
"3372,996 ";"2050,541 "
"3375,786 ";"2053,575 "
"3378,576 ";"2045,297 "
"3381,366 ";"2039,449 "
"3384,156 ";"2036,225 "
"3386,946 ";"2035,511 "
"3389,736 ";"2035,757 "
"3392,526 ";"2037,697 "
"3395,316 ";"2041,845 "
"3398,106 ";"2041,999 "
"3400,895 ";"2041,228 "
"3403,685 ";"2042,001 "
"3406,475 ";"2042,250 "
"3409,265 ";"2041,850 "
"3412,055 ";"2038,533 "
"3414,845 ";"2035,205 "
"3417,635 ";"2031,678 "
"3420,425 ";"2029,356 "
"3423,215 ";"2035,440 "
"3426,005 ";"2040,275 "
"3428,794 ";"2045,786 "
"3431,584 ";"2043,440 "
"3434,374 ";"2042,579 "
"3437,164 ";"2043,199 "
"3439,954 ";"2047,967 "
"3442,744 ";"2044,010 "
"3445,534 ";"2042,392 "
"3448,324 ";"2042,821 "
"3451,114 ";"2043,486 "
"3453,904 ";"2044,881 "
"3456,694 ";"2047,608 "
"3459,483 ";"2051,522 "
"3462,273 ";"2055,952 "
"3465,063 ";"2060,466 "
"3467,853 ";"2065,199 "
"3470,643 ";"2071,961 "
"3473,433 ";"2079,407 "
"3476,223 ";"2087,287 "
"3479,013 ";"2095,721 "
"3481,803 ";"2104,337 "
"3484,593 ";"2112,314 "
"3487,383 ";"2118,919 "
"3490,172 ";"2123,928 "
"3492,962 ";"2127,572 "
"3495,752 ";"2130,315 "
"3498,542 ";"2132,635 "
"3501,332 ";"2134,872 "
"3504,122 ";"2137,192 "
"3506,912 ";"2139,632 "
"3509,702 ";"2142,149 "
"3512,492 ";"2144,670 "
"3515,282 ";"2147,150 "
"3518,071 ";"2149,573 "
"3520,861 ";"2151,899 "
"3523,651 ";"2154,055 "
"3526,441 ";"2155,966 "
"3529,231 ";"2157,605 "
"3532,021 ";"2158,993 "
"3534,811 ";"2160,229 "
"3537,601 ";"2161,854 "
"3540,391 ";"2164,898 "
"3543,181 ";"2168,780 "
"3545,971 ";"2172,394 "
"3548,760 ";"2175,512 "
"3551,550 ";"2178,189 "
"3554,340 ";"2180,514 "
"3557,130 ";"2182,516 "
"3559,920 ";"2184,160 "
"3562,710 ";"2185,700 "
"3565,500 ";"2189,142 "
"3568,290 ";"2188,366 "
"3571,080 ";"2191,098 "
"3573,870 ";"2194,621 "
"3576,659 ";"2198,595 "
"3579,449 ";"2201,647 "
"3582,239 ";"2203,840 "
"3585,029 ";"2203,158 "
"3587,819 ";"2200,615 "
"3590,609 ";"2203,693 "
"3593,399 ";"2202,512 "
"3596,189 ";"2203,489 "
"3598,979 ";"2203,932 "
"3601,769 ";"2203,862 "
"3604,559 ";"2203,500 "
"3607,348 ";"2203,431 "
"3610,138 ";"2203,254 "
"3612,928 ";"2201,255 "
"3615,718 ";"2198,093 "
"3618,508 ";"2194,857 "
"3621,298 ";"2191,779 "
"3624,088 ";"2188,101 "
"3626,878 ";"2183,010 "
"3629,668 ";"2175,843 "
"3632,458 ";"2169,445 "
"3635,248 ";"2167,587 "
"3638,037 ";"2164,302 "
"3640,827 ";"2167,312 "
"3643,617 ";"2168,438 "
"3646,407 ";"2169,024 "
"3649,197 ";"2168,520 "
"3651,987 ";"2167,231 "
"3654,777 ";"2165,552 "
"3657,567 ";"2163,815 "
"3660,357 ";"2161,152 "
"3663,147 ";"2170,674 "
"3665,936 ";"2190,169 "
"3668,726 ";"2204,666 "
"3671,516 ";"2214,285 "
"3674,306 ";"2226,643 "
"3677,096 ";"2230,079 "
"3679,886 ";"2227,427 "
"3682,676 ";"2231,775 "
"3685,466 ";"2229,352 "
"3688,256 ";"2229,687 "
"3691,046 ";"2231,078 "
"3693,836 ";"2228,631 "
"3696,625 ";"2225,030 "
"3699,415 ";"2223,221 "
"3702,205 ";"2220,526 "
"3704,995 ";"2216,907 "
"3707,785 ";"2214,998 "
"3710,575 ";"2213,998 "
"3713,365 ";"2213,749 "
"3716,155 ";"2211,015 "
"3718,945 ";"2211,993 "
"3721,735 ";"2209,955 "
"3724,525 ";"2207,172 "
"3727,314 ";"2205,116 "
"3730,104 ";"2200,177 "
"3732,894 ";"2195,877 "
"3735,684 ";"2196,144 "
"3738,474 ";"2195,902 "
"3741,264 ";"2196,305 "
"3744,054 ";"2198,194 "
"3746,844 ";"2199,938 "
"3749,634 ";"2203,024 "
"3752,424 ";"2210,474 "
"3755,213 ";"2208,583 "
"3758,003 ";"2209,646 "
"3760,793 ";"2212,382 "
"3763,583 ";"2211,552 "
"3766,373 ";"2219,162 "
"3769,163 ";"2223,333 "
"3771,953 ";"2218,710 "
"3774,743 ";"2226,997 "
"3777,533 ";"2228,475 "
"3780,323 ";"2234,381 "
"3783,113 ";"2242,002 "
"3785,902 ";"2235,994 "
"3788,692 ";"2231,116 "
"3791,482 ";"2225,073 "
"3794,272 ";"2219,714 "
"3797,062 ";"2217,836 "
"3799,852 ";"2216,701 "
"3802,642 ";"2214,862 "
"3805,432 ";"2218,347 "
"3808,222 ";"2221,969 "
"3811,012 ";"2228,132 "
"3813,802 ";"2232,142 "
"3816,591 ";"2234,548 "
"3819,381 ";"2237,307 "
"3822,171 ";"2240,408 "
"3824,961 ";"2249,226 "
"3827,751 ";"2256,451 "
"3830,541 ";"2264,336 "
"3833,331 ";"2270,527 "
"3836,121 ";"2273,643 "
"3838,911 ";"2276,106 "
"3841,701 ";"2276,331 "
"3844,490 ";"2273,459 "
"3847,280 ";"2272,657 "
"3850,070 ";"2277,199 "
"3852,860 ";"2278,901 "
"3855,650 ";"2270,824 "
"3858,440 ";"2258,780 "
"3861,230 ";"2258,081 "
"3864,020 ";"2258,112 "
"3866,810 ";"2254,829 "
"3869,600 ";"2260,204 "
"3872,390 ";"2265,600 "
"3875,179 ";"2275,097 "
"3877,969 ";"2272,387 "
"3880,759 ";"2273,962 "
"3883,549 ";"2283,338 "
"3886,339 ";"2287,698 "
"3889,129 ";"2286,581 "
"3891,919 ";"2282,563 "
"3894,709 ";"2277,077 "
"3897,499 ";"2276,302 "
"3900,289 ";"2278,347 "
"3903,078 ";"2278,386 "
"3905,868 ";"2271,942 "
"3908,658 ";"2276,887 "
"3911,448 ";"2278,179 "
"3914,238 ";"2276,885 "
"3917,028 ";"2273,758 "
"3919,818 ";"2269,368 "
"3922,608 ";"2269,584 "
"3925,398 ";"2270,425 "
"3928,188 ";"2274,917 "
"3930,978 ";"2275,715 "
"3933,767 ";"2276,258 "
"3936,557 ";"2277,141 "
"3939,347 ";"2279,180 "
"3942,137 ";"2281,554 "
"3944,927 ";"2282,029 "
"3947,717 ";"2283,651 "
"3950,507 ";"2277,980 "
"3953,297 ";"2278,878 "
"3956,087 ";"2279,700 "
"3958,877 ";"2280,217 "
"3961,667 ";"2280,357 "
"3964,456 ";"2280,042 "
"3967,246 ";"2279,247 "
"3970,036 ";"2278,027 "
"3972,826 ";"2276,482 "
"3975,616 ";"2274,705 "
"3978,406 ";"2272,789 "
"3981,196 ";"2270,839 "
"3983,986 ";"2268,527 "
"3986,776 ";"2263,044 "
"3989,566 ";"2254,654 "
"3992,355 ";"2247,360 "
"3995,145 ";"2244,371 "
"3997,935 ";"2243,112 "
"4000,725 ";"2244,038 "
"4003,515 ";"2246,294 "
"4006,305 ";"2251,121 "
"4009,095 ";"2260,744 "
"4011,885 ";"2268,180 "
"4014,675 ";"2269,186 "
"4017,465 ";"2270,467 "
"4020,255 ";"2270,446 "
"4023,044 ";"2268,875 "
"4025,834 ";"2266,108 "
"4028,624 ";"2264,070 "
"4031,414 ";"2260,888 "
"4034,204 ";"2259,805 "
"4036,994 ";"2260,582 "
"4039,784 ";"2259,361 "
"4042,574 ";"2258,487 "
"4045,364 ";"2254,390 "
"4048,154 ";"2255,982 "
"4050,944 ";"2255,788 "
"4053,733 ";"2256,918 "
"4056,523 ";"2257,335 "
"4059,313 ";"2261,084 "
"4062,103 ";"2260,023 "
"4064,893 ";"2260,123 "
"4067,683 ";"2259,459 "
"4070,473 ";"2257,948 "
"4073,263 ";"2258,237 "
"4076,053 ";"2254,996 "
"4078,843 ";"2256,146 "
"4081,632 ";"2253,339 "
"4084,422 ";"2251,026 "
"4087,212 ";"2253,290 "
"4090,002 ";"2250,870 "
"4092,792 ";"2249,325 "
"4095,582 ";"2250,741 "
"4098,372 ";"2251,049 "
"4101,162 ";"2250,367 "
"4103,952 ";"2249,936 "
"4106,742 ";"2248,660 "
"4109,532 ";"2252,610 "
"4112,321 ";"2252,189 "
"4115,111 ";"2252,818 "
"4117,901 ";"2253,129 "
"4120,691 ";"2252,402 "
"4123,481 ";"2250,132 "
"4126,271 ";"2248,992 "
"4129,061 ";"2249,591 "
"4131,851 ";"2250,086 "
"4134,641 ";"2249,430 "
"4137,431 ";"2248,408 "
"4140,221 ";"2246,820 "
"4143,010 ";"2247,724 "
"4145,800 ";"2245,378 "
"4148,590 ";"2247,459 "
"4151,380 ";"2243,728 "
"4154,170 ";"2237,693 "
"4156,960 ";"2230,652 "
"4159,750 ";"2223,930 "
"4162,540 ";"2216,790 "
"4165,330 ";"2210,640 "
"4168,120 ";"2210,978 "
"4170,909 ";"2213,931 "
"4173,699 ";"2214,113 "
"4176,489 ";"2214,235 "
"4179,279 ";"2215,055 "
"4182,069 ";"2214,650 "
"4184,859 ";"2214,500 "
"4187,649 ";"2211,842 "
"4190,439 ";"2214,804 "
"4193,229 ";"2215,413 "
"4196,019 ";"2214,392 "
"4198,809 ";"2213,872 "
"4201,598 ";"2211,507 "
"4204,388 ";"2216,596 "
"4207,178 ";"2220,195 "
"4209,968 ";"2221,115 "
"4212,758 ";"2216,698 "
"4215,548 ";"2211,583 "
"4218,338 ";"2212,099 "
"4221,128 ";"2210,420 "
"4223,918 ";"2212,812 "
"4226,708 ";"2214,543 "
"4229,497 ";"2215,733 "
"4232,287 ";"2216,216 "
"4235,077 ";"2216,390 "
"4237,867 ";"2215,877 "
"4240,657 ";"2215,360 "
"4243,447 ";"2214,236 "
"4246,237 ";"2214,121 "
"4249,027 ";"2213,641 "
"4251,817 ";"2211,961 "
"4254,607 ";"2213,882 "
"4257,397 ";"2214,976 "
"4260,186 ";"2215,962 "
"4262,976 ";"2217,063 "
"4265,766 ";"2215,970 "
"4268,556 ";"2213,812 "
"4271,346 ";"2213,585 "
"4274,136 ";"2215,642 "
"4276,926 ";"2218,806 "
"4279,716 ";"2222,936 "
"4282,506 ";"2227,961 "
"4285,296 ";"2233,798 "
"4288,086 ";"2240,316 "
"4290,875 ";"2238,734 "
"4293,665 ";"2238,633 "
"4296,455 ";"2239,489 "
"4299,245 ";"2240,972 "
"4302,035 ";"2239,539 "
"4304,825 ";"2238,352 "
"4307,615 ";"2238,521 "
"4310,405 ";"2238,130 "
"4313,195 ";"2237,648 "
"4315,985 ";"2237,313 "
"4318,774 ";"2236,730 "
"4321,564 ";"2237,549 "
"4324,354 ";"2234,480 "
"4327,144 ";"2235,773 "
"4329,934 ";"2236,711 "
"4332,724 ";"2239,647 "
"4335,514 ";"2243,036 "
"4338,304 ";"2239,217 "
"4341,094 ";"2232,655 "
"4343,884 ";"2226,640 "
"4346,674 ";"2217,403 "
"4349,463 ";"2213,849 "
"4352,253 ";"2212,018 "
"4355,043 ";"2213,713 "
"4357,833 ";"2224,145 "
"4360,623 ";"2246,955 "
"4363,413 ";"2249,643 "
"4366,203 ";"2251,475 "
"4368,993 ";"2250,441 "
"4371,783 ";"2245,780 "
"4374,573 ";"2240,678 "
"4377,363 ";"2232,056 "
"4380,152 ";"2225,734 "
"4382,942 ";"2221,072 "
"4385,732 ";"2216,520 "
"4388,522 ";"2210,899 "
"4391,312 ";"2203,437 "
"4394,102 ";"2192,947 "
"4396,892 ";"2189,838 "
"4399,682 ";"2185,355 "
"4402,472 ";"2183,027 "
"4405,262 ";"2182,955 "
"4408,051 ";"2186,607 "
"4410,841 ";"2191,892 "
"4413,631 ";"2196,015 "
"4416,421 ";"2199,780 "
"4419,211 ";"2203,201 "
"4422,001 ";"2205,998 "
"4424,791 ";"2207,745 "
"4427,581 ";"2207,960 "
"4430,371 ";"2206,296 "
"4433,161 ";"2203,764 "
"4435,951 ";"2203,955 "
"4438,740 ";"2203,666 "
"4441,530 ";"2201,827 "
"4444,320 ";"2203,654 "
"4447,110 ";"2216,173 "
"4449,900 ";"2221,399 "
"4452,690 ";"2221,386 "
"4455,480 ";"2218,769 "
"4458,270 ";"2211,241 "
"4461,060 ";"2204,646 "
"4463,850 ";"2202,355 "
"4466,640 ";"2201,218 "
"4469,429 ";"2201,188 "
"4472,219 ";"2198,862 "
"4475,009 ";"2198,143 "
"4477,799 ";"2198,334 "
"4480,589 ";"2199,681 "
"4483,379 ";"2201,753 "
"4486,169 ";"2204,519 "
"4488,959 ";"2206,741 "
"4491,749 ";"2208,318 "
